"country","collection_date","meta_key","geo_name","agesex","dau","mau_lower","mau_upper","pop_dau","pop_mau_lower","pop_mau_upper"
"JO",2023-11-18,1875,"Balqa Governorate","T_20Plus",112239,110500,130000,308970.556732244,305016.405327365,305046.540458893
"JO",2023-11-18,1877,"Karak Governorate","T_20Plus",42175,40800,48000,199741.088668776,202169.941281405,202104.280010507
"JO",2023-11-18,1878,"Mafraq Governorate","T_20Plus",60386,59100,69600,366367.648220437,360693.383028013,360778.076008828
"JO",2023-11-18,1879,"Tafilah Governorate","T_20Plus",20823,19900,23400,61244.3590878131,60927.1183631364,60963.07077803
"JO",2023-11-18,1880,"Zarqa Governorate","T_20Plus",185673,180400,212200,917491.907672988,927004.113094052,926928.846310848
"JO",2023-11-18,1881,"Irbid Governorate","T_20Plus",205196,202500,238200,1183968.42417806,1188342.63686615,1188313.32024507
"JO",2023-11-18,1882,"Amman Governorate","T_20Plus",664435,651500,766500,2788994.82144748,2775214.82664986,2775979.08406024
"JO",2023-11-18,4335,"Ajloun Governorate","T_20Plus",26164,25400,29800,111118.777735921,114172.838520452,113582.71399776
"JO",2023-11-18,4336,"Jerash Governorate","T_20Plus",49961,49000,57600,149656.012306989,157066.80382679,156869.893947911
"JO",2023-11-18,4337,"Madaba Governorate","T_20Plus",33248,32300,38000,116211.245896489,112670.645192347,112537.374201448
"JO",2023-11-18,4338,"Aqaba Governorate","T_20Plus",33234,32400,38100,104963.158052808,105449.287850423,105624.79998046
"JO",2023-11-19,1875,"Balqa Governorate","T_20Plus",115813,111000,130600,319424.457200855,309234.538887356,309219.54962528
"JO",2023-11-19,1877,"Karak Governorate","T_20Plus",41763,40400,47600,198171.664254867,202042.104091202,202228.444216912
"JO",2023-11-19,1878,"Mafraq Governorate","T_20Plus",60613,58900,69300,368454.767870597,362802.344411536,362464.224511132
"JO",2023-11-19,1879,"Tafilah Governorate","T_20Plus",21765,20000,23500,64138.531708582,61800.4522117979,61776.009957975
"JO",2023-11-19,1880,"Zarqa Governorate","T_20Plus",185699,179600,211300,919391.744981842,931441.44009721,931325.576413479
"JO",2023-11-19,1881,"Irbid Governorate","T_20Plus",206581,200200,235600,1194260.73016449,1185727.30475034,1185947.62288244
"JO",2023-11-19,1882,"Amman Governorate","T_20Plus",658324,644200,757900,2768677.94791364,2769535.92642832,2769599.37209661
"JO",2023-11-19,4335,"Ajloun Governorate","T_20Plus",25633,25000,29400,109073.763862958,113415.702245907,113069.200852039
"JO",2023-11-19,4336,"Jerash Governorate","T_20Plus",48731,48000,56500,146253.381832426,155286.484923386,155262.502571554
"JO",2023-11-19,4337,"Madaba Governorate","T_20Plus",33242,32000,37700,116414.566052512,112658.076762528,112656.316193537
"JO",2023-11-19,4338,"Aqaba Governorate","T_20Plus",33013,31900,37600,104466.44415723,104783.625190413,105179.180679041
"JO",2023-11-20,1875,"Balqa Governorate","T_20Plus",115607,110400,129900,320307.032000582,308868.717266831,308934.364176711
"JO",2023-11-20,1877,"Karak Governorate","T_20Plus",41149,39600,46500,196146.535621819,198882.027327708,198436.492988156
"JO",2023-11-20,1878,"Mafraq Governorate","T_20Plus",59708,58500,68900,364604.826395586,361868.258994292,361979.884604286
"JO",2023-11-20,1879,"Tafilah Governorate","T_20Plus",21271,19700,23200,62967.9765634839,61131.8752705678,61259.4761973971
"JO",2023-11-20,1880,"Zarqa Governorate","T_20Plus",183295,179900,211600,911618.523600113,936958.211705615,936808.879037742
"JO",2023-11-20,1881,"Irbid Governorate","T_20Plus",206820,200400,235700,1201082.38709742,1191950.7185504,1191744.36598794
"JO",2023-11-20,1882,"Amman Governorate","T_20Plus",655310,641000,754200,2768541.49339428,2767477.80851686,2768374.72294509
"JO",2023-11-20,4335,"Ajloun Governorate","T_20Plus",26709,24500,28800,114169.468276152,111619.249153878,111255.831053604
"JO",2023-11-20,4336,"Jerash Governorate","T_20Plus",48537,47600,56000,146333.921568886,154646.18457239,154575.074074985
"JO",2023-11-20,4337,"Madaba Governorate","T_20Plus",33191,31700,37300,116764.817210235,112075.697844073,111958.308821657
"JO",2023-11-20,4338,"Aqaba Governorate","T_20Plus",33406,31300,36800,106191.01827145,103249.250797387,103400.600112441
"JO",2023-11-21,1875,"Balqa Governorate","T_20Plus",113129,109400,128700,311681.809741859,306705.377210413,306725.900758872
"JO",2023-11-21,1877,"Karak Governorate","T_20Plus",40718,39400,46300,193002.511896803,198287.707336808,197999.647154799
"JO",2023-11-21,1878,"Mafraq Governorate","T_20Plus",61048,58600,68900,370694.802194432,363238.152412147,362743.193751105
"JO",2023-11-21,1879,"Tafilah Governorate","T_20Plus",21274,19700,23200,62623.3291851962,61258.5814077791,61388.6544211039
"JO",2023-11-21,1880,"Zarqa Governorate","T_20Plus",185693,180800,212700,918360.556220905,943597.326445063,943664.592344485
"JO",2023-11-21,1881,"Irbid Governorate","T_20Plus",208923,201900,237500,1206484.32798465,1203361.51647122,1203377.74102105
"JO",2023-11-21,1882,"Amman Governorate","T_20Plus",658298,636100,748400,2765552.73361844,2752014.57890387,2752877.9748049
"JO",2023-11-21,4335,"Ajloun Governorate","T_20Plus",26346,24700,29000,111985.606036753,112763.665014704,112264.676034775
"JO",2023-11-21,4336,"Jerash Governorate","T_20Plus",49631,46700,55000,148792.237339547,152036.671982031,152134.937681805
"JO",2023-11-21,4337,"Madaba Governorate","T_20Plus",32849,31800,37400,114912.953345096,112662.277550095,112495.185242183
"JO",2023-11-21,4338,"Aqaba Governorate","T_20Plus",33103,31100,36600,104637.13243632,102802.145265863,103055.49678492
"JO",2023-11-22,1875,"Balqa Governorate","T_20Plus",116389,109000,128300,323167.233898835,306093.372631506,306203.362504101
"JO",2023-11-22,1877,"Karak Governorate","T_20Plus",39877,39500,46500,190492.059462855,199122.35758616,199135.080378369
"JO",2023-11-22,1878,"Mafraq Governorate","T_20Plus",59803,58400,68700,365970.350732304,362601.878407032,362199.780723805
"JO",2023-11-22,1879,"Tafilah Governorate","T_20Plus",21362,19900,23400,63373.3672333994,61983.6499173068,62005.0957091747
"JO",2023-11-22,1880,"Zarqa Governorate","T_20Plus",186568,179700,211500,929892.449276044,939419.80788381,939662.590678248
"JO",2023-11-22,1881,"Irbid Governorate","T_20Plus",205960,200000,235300,1198660.48917277,1194024.2737809,1193910.25558673
"JO",2023-11-22,1882,"Amman Governorate","T_20Plus",653030,638100,750800,2764842.62942465,2765269.34867358,2765596.65802705
"JO",2023-11-22,4335,"Ajloun Governorate","T_20Plus",25081,24500,28900,107441.049227289,112037.05238683,112035.16750212
"JO",2023-11-22,4336,"Jerash Governorate","T_20Plus",46648,46400,54600,140941.260845954,151311.806035171,151241.267941554
"JO",2023-11-22,4337,"Madaba Governorate","T_20Plus",34303,32000,37600,120936.337520755,113559.833049955,113256.092409561
"JO",2023-11-22,4338,"Aqaba Governorate","T_20Plus",32336,31200,36700,103010.773205141,103304.619647745,103482.648539287
"JO",2023-11-23,1875,"Balqa Governorate","T_20Plus",115265,107500,126500,319651.202890741,305233.716005168,305293.286442585
"JO",2023-11-23,1877,"Karak Governorate","T_20Plus",40031,39300,46300,190991.633119654,200314.363506375,200502.245698346
"JO",2023-11-23,1878,"Mafraq Governorate","T_20Plus",60560,58800,69200,370145.35371486,369140.02693444,368927.449836747
"JO",2023-11-23,1879,"Tafilah Governorate","T_20Plus",21362,19500,22900,63295.1287350826,61412.2900116087,61360.7185310659
"JO",2023-11-23,1880,"Zarqa Governorate","T_20Plus",185335,176100,207200,922606.504194046,930824.065599861,930882.243135137
"JO",2023-11-23,1881,"Irbid Governorate","T_20Plus",207971,197700,232600,1208869.97584659,1193401.11841868,1193446.33575639
"JO",2023-11-23,1882,"Amman Governorate","T_20Plus",651825,631500,742900,2756333.74127627,2767060.53999329,2767186.08760149
"JO",2023-11-23,4335,"Ajloun Governorate","T_20Plus",25444,24500,28800,108861.492402146,113281.315936654,112899.61013314
"JO",2023-11-23,4336,"Jerash Governorate","T_20Plus",48113,46300,54500,145188.114612462,152662.523331693,152657.307640553
"JO",2023-11-23,4337,"Madaba Governorate","T_20Plus",33915,31200,36700,119420.816034834,111950.483122349,111784.920463559
"JO",2023-11-23,4338,"Aqaba Governorate","T_20Plus",32487,30900,36400,103364.037173316,103447.55713988,103787.794760994
"JO",2023-11-24,1875,"Balqa Governorate","T_20Plus",115265,107700,126700,318286.802343318,305162.907874357,305161.523115854
"JO",2023-11-24,1877,"Karak Governorate","T_20Plus",39319,39000,45900,186793.885091774,198370.071419582,198370.627087829
"JO",2023-11-24,1878,"Mafraq Governorate","T_20Plus",60560,58900,69300,368565.423720331,368995.534022604,368718.170692574
"JO",2023-11-24,1879,"Tafilah Governorate","T_20Plus",20599,19700,23200,60773.8573896551,61912.580912792,62039.6543558051
"JO",2023-11-24,1880,"Zarqa Governorate","T_20Plus",186568,177600,208900,924780.180545415,936792.079450185,936633.885128242
"JO",2023-11-24,1881,"Irbid Governorate","T_20Plus",209209,198600,233700,1210875.41865158,1196330.06455147,1196680.81308136
"JO",2023-11-24,1882,"Amman Governorate","T_20Plus",655924,631200,742600,2761827.80790718,2759969.59688171,2760510.36749708
"JO",2023-11-24,4335,"Ajloun Governorate","T_20Plus",25444,24600,28900,108396.827547193,113506.128196892,113063.969206392
"JO",2023-11-24,4336,"Jerash Governorate","T_20Plus",48514,46000,54100,145773.304936373,151356.570504662,151232.381757004
"JO",2023-11-24,4337,"Madaba Governorate","T_20Plus",33334,31400,36900,116874.006525909,112432.800367287,112168.252648127
"JO",2023-11-24,4338,"Aqaba Governorate","T_20Plus",33389,31100,36600,105780.485341271,103899.665818463,104148.355429734
"JO",2023-11-25,1875,"Balqa Governorate","T_20Plus",111651,107300,126200,311145.285346707,302280.489508396,302157.841129191
"JO",2023-11-25,1877,"Karak Governorate","T_20Plus",41176,39700,46800,197416.649707675,200768.883108004,201062.875220626
"JO",2023-11-25,1878,"Mafraq Governorate","T_20Plus",60593,58700,69100,372160.785781611,365627.009155124,365477.552754626
"JO",2023-11-25,1879,"Tafilah Governorate","T_20Plus",19883,19700,23200,59201.4042605958,61556.4069525827,61672.3822575196
"JO",2023-11-25,1880,"Zarqa Governorate","T_20Plus",178492,175600,206600,892893.259532376,920914.081714853,920837.713121805
"JO",2023-11-25,1881,"Irbid Governorate","T_20Plus",209062,200500,235900,1221162.98298301,1200827.16340049,1200795.11179546
"JO",2023-11-25,1882,"Amman Governorate","T_20Plus",650780,638100,750700,2765392.01690042,2774089.10055758,2774100.61405239
"JO",2023-11-25,4335,"Ajloun Governorate","T_20Plus",26809,24500,28900,115263.348136864,112394.391538743,112394.635348199
"JO",2023-11-25,4336,"Jerash Governorate","T_20Plus",48983,46500,54700,148537.369146234,152121.554079894,152004.417031504
"JO",2023-11-25,4337,"Madaba Governorate","T_20Plus",33232,31700,37300,117588.922640096,112854.010047128,112712.939240705
"JO",2023-11-25,4338,"Aqaba Governorate","T_20Plus",33768,31700,37300,107965.975564412,105294.909937198,105511.918047974
"JO",2023-11-26,1875,"Balqa Governorate","T_20Plus",111848,107500,126400,311272.992924661,303135.44047742,302984.777628505
"JO",2023-11-26,1877,"Karak Governorate","T_20Plus",41480,39900,46900,198605.367304308,201974.548886469,201724.245587694
"JO",2023-11-26,1878,"Mafraq Governorate","T_20Plus",58999,58800,69100,361880.695825773,366602.43870544,365897.910831634
"JO",2023-11-26,1879,"Tafilah Governorate","T_20Plus",19330,19600,23100,57477.0620671106,61302.8918752709,61477.1804543925
"JO",2023-11-26,1880,"Zarqa Governorate","T_20Plus",180224,174600,205400,900338.92014077,916551.128588688,916542.148250627
"JO",2023-11-26,1881,"Irbid Governorate","T_20Plus",207145,201800,237500,1208330.10671517,1209776.49755373,1210330.02191745
"JO",2023-11-26,1882,"Amman Governorate","T_20Plus",657593,635600,747800,2790566.00967887,2765880.45121589,2766562.43075025
"JO",2023-11-26,4335,"Ajloun Governorate","T_20Plus",25938,24800,29200,111367.818626849,113880.166096844,113691.975531355
"JO",2023-11-26,4336,"Jerash Governorate","T_20Plus",47962,46600,54800,145244.683072337,152595.445763901,152457.453636554
"JO",2023-11-26,4337,"Madaba Governorate","T_20Plus",33055,31700,37300,116804.5350254,112962.644383952,112842.577282867
"JO",2023-11-26,4338,"Aqaba Governorate","T_20Plus",33461,31300,36800,106839.808618751,104066.34645239,104217.278128677
"JO",2023-11-27,1875,"Balqa Governorate","T_20Plus",112739,108300,127400,313967.941649911,305421.480249975,305403.161534109
"JO",2023-11-27,1877,"Karak Governorate","T_20Plus",41583,39900,46900,199235.149652274,201994.487741306,201738.35024004
"JO",2023-11-27,1878,"Mafraq Governorate","T_20Plus",60439,59100,69600,370967.569657402,368509.23481925,368571.276742929
"JO",2023-11-27,1879,"Tafilah Governorate","T_20Plus",19086,19300,22700,56790.4794631545,60370.5414756098,60416.8646128106
"JO",2023-11-27,1880,"Zarqa Governorate","T_20Plus",181426,174000,204700,906965.639722651,913491.639017488,913482.45353766
"JO",2023-11-27,1881,"Irbid Governorate","T_20Plus",208485,200300,235700,1216981.18602276,1200902.64632698,1201240.97983429
"JO",2023-11-27,1882,"Amman Governorate","T_20Plus",651935,638400,751000,2768454.08147265,2778339.19616824,2778595.42447739
"JO",2023-11-27,4335,"Ajloun Governorate","T_20Plus",25517,24500,28800,109635.385900757,112513.689657029,112142.391708578
"JO",2023-11-27,4336,"Jerash Governorate","T_20Plus",48525,46700,54900,147050.468095027,152938.000296093,152746.340016618
"JO",2023-11-27,4337,"Madaba Governorate","T_20Plus",32083,31100,36600,113447.628909943,110835.490728223,110732.630100238
"JO",2023-11-27,4338,"Aqaba Governorate","T_20Plus",32935,31100,36600,105232.469453465,103411.593519804,103658.127195334
"JO",2023-11-28,1875,"Balqa Governorate","T_20Plus",114142,109700,129100,317165.484294581,308542.485988456,308622.676015195
"JO",2023-11-28,1877,"Karak Governorate","T_20Plus",41556,39800,46800,198661.263409415,200949.495524256,200751.57680531
"JO",2023-11-28,1878,"Mafraq Governorate","T_20Plus",61866,59100,69500,378878.555898578,367523.912773394,367024.065733488
"JO",2023-11-28,1879,"Tafilah Governorate","T_20Plus",19642,19000,22300,58314.3764202286,59273.229291279,59188.1381868123
"JO",2023-11-28,1880,"Zarqa Governorate","T_20Plus",181635,175700,206700,905983.232972869,919950.194797877,919857.033558523
"JO",2023-11-28,1881,"Irbid Governorate","T_20Plus",205266,199700,235000,1195515.97308586,1194103.97268006,1194361.81230774
"JO",2023-11-28,1882,"Amman Governorate","T_20Plus",656677,640200,753200,2782365.28473002,2778723.17479604,2779029.64999438
"JO",2023-11-28,4335,"Ajloun Governorate","T_20Plus",24361,24300,28600,104434.877372785,111296.82666185,111055.698860215
"JO",2023-11-28,4336,"Jerash Governorate","T_20Plus",48155,46600,54900,145603.417254643,152202.459099442,152323.988409419
"JO",2023-11-28,4337,"Madaba Governorate","T_20Plus",34056,31800,37500,120155.430193812,113027.157362627,113141.853068739
"JO",2023-11-28,4338,"Aqaba Governorate","T_20Plus",31885,31100,36600,101650.104367208,103135.091024712,103371.507060177
"JO",2023-11-29,1875,"Balqa Governorate","T_20Plus",115242,110100,129600,320300.319025286,307512.681332988,307704.806071183
"JO",2023-11-29,1877,"Karak Governorate","T_20Plus",42492,40200,47300,203185.528015653,201556.712220444,201512.476565978
"JO",2023-11-29,1878,"Mafraq Governorate","T_20Plus",60080,60200,70800,368030.70679993,371759.415100471,371339.101814738
"JO",2023-11-29,1879,"Tafilah Governorate","T_20Plus",20173,19500,23000,59905.4812337921,60409.739586533,60629.6888898475
"JO",2023-11-29,1880,"Zarqa Governorate","T_20Plus",181771,178000,209400,906883.211258431,925507.453834774,925516.619691419
"JO",2023-11-29,1881,"Irbid Governorate","T_20Plus",203275,200200,235500,1184209.32613764,1188763.64728217,1188739.36888385
"JO",2023-11-29,1882,"Amman Governorate","T_20Plus",658705,643200,756700,2791640.20387632,2772317.79973146,2772900.52944909
"JO",2023-11-29,4335,"Ajloun Governorate","T_20Plus",25597,24100,28300,109760.395025649,109612.709972371,109141.25402854
"JO",2023-11-29,4336,"Jerash Governorate","T_20Plus",48878,47900,56300,147825.634327053,155359.7917099,155142.948409028
"JO",2023-11-29,4337,"Madaba Governorate","T_20Plus",32425,31600,37200,114428.944991024,111534.733045565,111471.192534478
"JO",2023-11-29,4338,"Aqaba Governorate","T_20Plus",32162,31700,37300,102558.249309226,104393.316183318,104630.013661841
"JO",2023-11-30,1875,"Balqa Governorate","T_20Plus",113922,109000,128300,314619.580571483,304197.091170624,304319.934102804
"JO",2023-11-30,1877,"Karak Governorate","T_20Plus",41402,40100,47200,196715.455404,200894.678516356,200889.512641162
"JO",2023-11-30,1878,"Mafraq Governorate","T_20Plus",59430,61000,71800,361735.743924221,376398.745892207,376215.198133773
"JO",2023-11-30,1879,"Tafilah Governorate","T_20Plus",20173,19300,22700,59524.8245242467,59742.3785043869,59780.2638724784
"JO",2023-11-30,1880,"Zarqa Governorate","T_20Plus",181629,178200,209700,900416.655836223,925807.01252052,925934.874647402
"JO",2023-11-30,1881,"Irbid Governorate","T_20Plus",205937,200300,235700,1192093.86140347,1188407.10535571,1188583.73749011
"JO",2023-11-30,1882,"Amman Governorate","T_20Plus",663001,643900,757500,2791992.38939738,2773117.36615505,2773113.59968772
"JO",2023-11-30,4335,"Ajloun Governorate","T_20Plus",26126,24100,28300,111316.893474689,109525.126341565,109034.366916933
"JO",2023-11-30,4336,"Jerash Governorate","T_20Plus",52059,47900,56400,156445.727881862,155235.654877205,155266.304562554
"JO",2023-11-30,4337,"Madaba Governorate","T_20Plus",33694,31500,37100,118151.718601103,111092.937671787,111062.663327101
"JO",2023-11-30,4338,"Aqaba Governorate","T_20Plus",33364,31700,37300,105715.148981321,104309.902994597,104527.544617964
"JO",2023-12-01,1875,"Balqa Governorate","T_20Plus",114624,110100,129500,317006.553144061,305947.815982829,305876.454778631
"JO",2023-12-01,1877,"Karak Governorate","T_20Plus",42433,40700,47900,201899.587732922,203025.200907511,203012.750199729
"JO",2023-12-01,1878,"Mafraq Governorate","T_20Plus",60561,60600,71300,369141.833672919,372325.20416096,372026.56835565
"JO",2023-12-01,1879,"Tafilah Governorate","T_20Plus",21065,19500,22900,62244.8797058767,60102.3275218294,60053.7300609123
"JO",2023-12-01,1880,"Zarqa Governorate","T_20Plus",182542,178900,210500,906224.221602113,925453.466047588,925564.408856535
"JO",2023-12-01,1881,"Irbid Governorate","T_20Plus",205263,201800,237500,1189874.82237149,1192166.54890141,1192631.70348415
"JO",2023-12-01,1882,"Amman Governorate","T_20Plus",660027,645000,758800,2783404.22201412,2765928.94711526,2766208.30179409
"JO",2023-12-01,4335,"Ajloun Governorate","T_20Plus",25132,24400,28700,107233.316919238,110412.444719224,110111.176298052
"JO",2023-12-01,4336,"Jerash Governorate","T_20Plus",49585,48600,57200,149221.959119847,156828.039495208,156807.444121639
"JO",2023-12-01,4337,"Madaba Governorate","T_20Plus",33178,31900,37500,116507.050464837,112020.642643265,111788.7182365
"JO",2023-12-01,4338,"Aqaba Governorate","T_20Plus",33397,31900,37500,105969.553252567,104517.362504921,104646.743814112
"JO",2023-12-02,1875,"Balqa Governorate","T_20Plus",114978,110400,129900,316289.267135689,305514.23500217,305563.685013589
"JO",2023-12-02,1877,"Karak Governorate","T_20Plus",42232,41000,48200,199871.268411236,203676.880653044,203446.933255789
"JO",2023-12-02,1878,"Mafraq Governorate","T_20Plus",62140,60600,71300,376745.870870009,370787.235495968,370501.750748979
"JO",2023-12-02,1879,"Tafilah Governorate","T_20Plus",21452,19200,22600,63050.2744819022,58933.2303157434,59024.0835449204
"JO",2023-12-02,1880,"Zarqa Governorate","T_20Plus",183098,179800,211600,904135.426822021,926267.17063209,926587.67176993
"JO",2023-12-02,1881,"Irbid Governorate","T_20Plus",208146,203100,238900,1200150.46328251,1194890.2898839,1194744.92387145
"JO",2023-12-02,1882,"Amman Governorate","T_20Plus",661087,647700,762000,2773002.24826792,2766034.16823731,2766488.29963317
"JO",2023-12-02,4335,"Ajloun Governorate","T_20Plus",24536,24300,28600,104131.824176634,109505.721737443,109277.775770467
"JO",2023-12-02,4336,"Jerash Governorate","T_20Plus",49540,48800,57400,148291.223002321,156822.944816876,156710.771253173
"JO",2023-12-02,4337,"Madaba Governorate","T_20Plus",33018,31900,37500,115326.680787521,111557.917487159,111330.532127514
"JO",2023-12-02,4338,"Aqaba Governorate","T_20Plus",34135,32100,37800,107733.452762236,104738.205738301,105051.573011025
"JO",2023-12-03,1875,"Balqa Governorate","T_20Plus",111994,108800,128000,306867.247016754,301542.777015802,301520.011503987
"JO",2023-12-03,1877,"Karak Governorate","T_20Plus",43174,40400,47600,203524.680998759,201000.390513527,201198.457000949
"JO",2023-12-03,1878,"Mafraq Governorate","T_20Plus",60995,61500,72400,368347.361925454,376864.235104525,376749.67334199
"JO",2023-12-03,1879,"Tafilah Governorate","T_20Plus",21166,19100,22500,61964.6585647936,58715.132202579,58845.995624354
"JO",2023-12-03,1880,"Zarqa Governorate","T_20Plus",185183,178100,209500,910829.477742161,918899.809677438,918688.891690372
"JO",2023-12-03,1881,"Irbid Governorate","T_20Plus",209955,201800,237400,1205812.89904631,1189041.26860035,1188921.94269903
"JO",2023-12-03,1882,"Amman Governorate","T_20Plus",665532,651300,766200,2780651.88799854,2785623.25522098,2785669.55449192
"JO",2023-12-03,4335,"Ajloun Governorate","T_20Plus",24536,24300,28600,103721.682351923,109671.673283607,109432.27563072
"JO",2023-12-03,4336,"Jerash Governorate","T_20Plus",48886,48100,56600,145757.202409808,154807.685228089,154745.122940706
"JO",2023-12-03,4337,"Madaba Governorate","T_20Plus",33280,31300,36900,115783.9664254,109625.531172096,109704.127282269
"JO",2023-12-03,4338,"Aqaba Governorate","T_20Plus",33549,31500,37100,105466.935520097,102936.241980999,103251.94779371
"JO",2023-12-04,1875,"Balqa Governorate","T_20Plus",113188,108800,127900,314526.998408617,301985.782580139,301766.158988601
"JO",2023-12-04,1877,"Karak Governorate","T_20Plus",42703,40000,47100,204152.6141274,199302.659637096,199403.335821117
"JO",2023-12-04,1878,"Mafraq Governorate","T_20Plus",62467,61200,72000,382574.254680621,375576.834773109,375267.223340817
"JO",2023-12-04,1879,"Tafilah Governorate","T_20Plus",21166,19600,23000,62841.3960287003,60340.695834661,60249.8614043366
"JO",2023-12-04,1880,"Zarqa Governorate","T_20Plus",178286,177300,208500,889313.667224009,916116.161168118,915765.580490905
"JO",2023-12-04,1881,"Irbid Governorate","T_20Plus",204643,201100,236600,1191934.41894358,1186657.54170683,1186809.97347121
"JO",2023-12-04,1882,"Amman Governorate","T_20Plus",658925,651200,766200,2792000.09820229,2789287.36776903,2790123.43476268
"JO",2023-12-04,4335,"Ajloun Governorate","T_20Plus",24048,24400,28700,103097.115840563,110284.782049509,109990.484020403
"JO",2023-12-04,4336,"Jerash Governorate","T_20Plus",48013,48000,56500,145179.777638202,154712.799522844,154718.699468959
"JO",2023-12-04,4337,"Madaba Governorate","T_20Plus",32919,31100,36600,116148.472549475,109085.073610159,108986.198720872
"JO",2023-12-04,4338,"Aqaba Governorate","T_20Plus",33549,32200,37900,106959.186356551,105378.301348501,105647.049510092
"JO",2023-12-05,1875,"Balqa Governorate","T_20Plus",115376,109500,128900,370183.402951813,302920.045527167,303131.410982659
"JO",2023-12-05,1877,"Karak Governorate","T_20Plus",42116,40700,47800,232481.070538029,202117.447426669,201705.361353782
"JO",2023-12-05,1878,"Mafraq Governorate","T_20Plus",61813,61300,72100,437108.079826878,374942.043959773,374560.03355493
"JO",2023-12-05,1879,"Tafilah Governorate","T_20Plus",22024,19200,22600,75500.0348129096,58913.0848329784,59008.5154207591
"JO",2023-12-05,1880,"Zarqa Governorate","T_20Plus",0,178800,210300,0,920800.647668523,920652.131184097
"JO",2023-12-05,1881,"Irbid Governorate","T_20Plus",207455,201500,237100,1395157.6811531,1185071.83403577,1185430.32825837
"JO",2023-12-05,1882,"Amman Governorate","T_20Plus",662769,650800,765600,3242541.56348192,2778322.81341096,2778825.19000034
"JO",2023-12-05,4335,"Ajloun Governorate","T_20Plus",24860,25400,29900,123058.777951375,114423.643406775,114214.814280912
"JO",2023-12-05,4336,"Jerash Governorate","T_20Plus",49322,48400,56900,172199.499083451,155484.342567154,155304.721047326
"JO",2023-12-05,4337,"Madaba Governorate","T_20Plus",33099,31200,36700,134842.148193484,109072.640433148,108926.742803587
"JO",2023-12-05,4338,"Aqaba Governorate","T_20Plus",34135,32700,38500,125655.742007043,106659.45673108,106968.751113236
"JO",2023-12-06,1875,"Balqa Governorate","T_20Plus",112989,110200,129600,310638.645452796,307510.098449338,307337.110031488
"JO",2023-12-06,1877,"Karak Governorate","T_20Plus",42283,40000,47100,199997.297200252,200370.268655313,200420.633463998
"JO",2023-12-06,1878,"Mafraq Governorate","T_20Plus",62140,60200,70900,376528.72613763,371418.945682843,371419.2286186
"JO",2023-12-06,1879,"Tafilah Governorate","T_20Plus",20594,19000,22400,60493.6118683071,58806.8652869512,58977.4845682221
"JO",2023-12-06,1880,"Zarqa Governorate","T_20Plus",183677,180000,211800,906471.757179954,935049.280320481,935005.625625353
"JO",2023-12-06,1881,"Irbid Governorate","T_20Plus",207948,203900,239900,1198317.74190866,1209624.97502698,1209502.32094256
"JO",2023-12-06,1882,"Amman Governorate","T_20Plus",664331,635700,747900,2785003.44758935,2737481.95927287,2737378.25819808
"JO",2023-12-06,4335,"Ajloun Governorate","T_20Plus",24536,25800,30400,104071.805795966,117237.258723911,117099.977377954
"JO",2023-12-06,4336,"Jerash Governorate","T_20Plus",48650,48400,57000,145543.194574908,156837.732647915,156884.206383012
"JO",2023-12-06,4337,"Madaba Governorate","T_20Plus",32919,31500,37100,114914.617910512,111079.951127748,111038.692850016
"JO",2023-12-06,4338,"Aqaba Governorate","T_20Plus",33842,31400,37000,106747.154381665,103310.664805649,103664.461940719
"JO",2023-12-07,1875,"Balqa Governorate","T_20Plus",114381,110600,130200,313024.727166704,306519.653480123,306754.511248187
"JO",2023-12-07,1877,"Karak Governorate","T_20Plus",41043,40500,47600,193242.598517078,201490.105153244,201232.650990879
"JO",2023-12-07,1878,"Mafraq Governorate","T_20Plus",61813,60200,70800,372831.094446837,368883.698886421,368486.327891884
"JO",2023-12-07,1879,"Tafilah Governorate","T_20Plus",20880,20100,23600,61052.6809096489,61786.827630708,61733.400870472
"JO",2023-12-07,1880,"Zarqa Governorate","T_20Plus",182991,182500,214700,898948.202055225,941564.932035497,941651.6788338
"JO",2023-12-07,1881,"Irbid Governorate","T_20Plus",208887,205200,241400,1198213.17898308,1209027.79970245,1209159.78955871
"JO",2023-12-07,1882,"Amman Governorate","T_20Plus",668415,639400,752200,2789284.69381352,2734620.70300714,2735234.60203527
"JO",2023-12-07,4335,"Ajloun Governorate","T_20Plus",25510,25300,29700,107707.320948524,114180.484482055,113660.522808663
"JO",2023-12-07,4336,"Jerash Governorate","T_20Plus",51274,48900,57600,152690.386824204,157376.348283039,157505.899536957
"JO",2023-12-07,4337,"Madaba Governorate","T_20Plus",33099,31600,37100,115013.535573286,110671.964741064,110317.475038388
"JO",2023-12-07,4338,"Aqaba Governorate","T_20Plus",33989,31400,37000,106719.580761898,102605.482598255,102991.141186795
"JO",2023-12-08,1875,"Balqa Governorate","T_20Plus",113977,112000,131700,314355.666690736,311204.102092262,311125.81469366
"JO",2023-12-08,1877,"Karak Governorate","T_20Plus",41204,40900,48100,195516.072651597,204007.483932343,203895.138020169
"JO",2023-12-08,1878,"Mafraq Governorate","T_20Plus",63090,60400,71000,383505.985492244,371068.426554711,370524.361421045
"JO",2023-12-08,1879,"Tafilah Governorate","T_20Plus",21633,19800,23200,63748.5499255617,61022.3771349464,60850.8266490363
